201.730258145989,-10.136
203.82516241529,-2.358
205.913610958445,-7.888
207.995545250609,-9.696
210.070906766941,-14.036
212.139636982597,-12.054
214.201677372735,-12.392
216.25696941251,-20.138
218.305454577081,-23.82
220.347074341603,-13.202
222.381770181234,-28.536
224.409483571131,-22.854
226.430155986451,-28.246
228.443728902351,-23.826
230.450143793987,-26.13
232.449342136517,-33.096
234.441265405097,-27.004
236.425855074884,-30.422
238.403052621036,-40.838
240.37279951871,-30.428
242.335037243061,-38.29
244.289707269248,-41.224
246.236751072426,-46.786
248.176110127754,-44.42
250.107725910387,-46.234
252.031539895484,-43.192
253.9474935582,-52.746
255.855528373693,-47.544
257.75558581712,-55.344
259.647607363637,-47.76
261.531534488402,-52.354
263.407308666571,-52.534
265.274871373302,-59.914
267.134164083751,-53.926
268.985128273075,-65.054
270.827705416431,-61.662
272.661836988977,-62.244
274.487464465868,-63.43
276.304529322263,-60.56
278.112973033318,-63.514
279.912737074189,-58.862
281.703762920034,-65.732
283.48599204601,-63.578
285.259365927274,81.708
287.023826038982,-39.792
288.779313856292,-33.408
290.52577085436,-25.126
292.263138508343,-51.816
293.991358293399,-68.314
295.710371684684,-78.032
297.420120157356,-83.464
299.12054518657,-84.326
300.811588247485,-84.612
302.493190815256,-79.464
304.165294365041,-83.356
305.827840371998,-86.754
307.480770311282,-80.892
309.12402565805,-19.644
310.757547887461,48.104
312.38127847467,177.91
313.995158894834,310.156
315.599130623111,426.44
316.041958793122,154.828
317.894077363485,170.214
319.737726633439,176.482
321.572849415152,142.966
323.399388520795,221.278
325.217286762539,289.188
327.026486952553,144.624
328.826931903007,96.844
330.618564426071,147.464
332.401327333916,305.832
334.175163438711,654.838
335.940015552627,239.544
337.695826487834,142.856
339.442539056501,128.936
341.180096070799,205.572
342.908440342897,320.042
344.627514684967,392.948
346.337261909177,331.156
348.037624827698,270.712
349.7285462527,261.916
351.409968996354,315.566
353.081835870828,421.348
354.744089688293,614.436
356.39667326092,502.778
358.039529400878,546.968
359.672600920338,509.34
361.295830631468,512.562
362.909161346441,471.23
364.512535877424,455.378
366.10589703659,455.93
367.689187636107,463.474
369.262350488145,467.474
370.825328404876,529.15
372.378064198468,667.328
373.920500681092,623.248
375.452580664918,700.23
376.974246962116,885.024
378.485442384856,1194.54
379.986109745308,1796.81
381.476191855643,3498.582
382.955631528029,26541.032
384.424371574638,6326.4
385.882354807639,4032.37
387.329524039203,2217.95
388.765822081499,1754.916
390.191191746697,1452.24
391.605575846969,1107.36
393.008917194482,968.332
394.401158601409,13513.946
395.782242879918,1319.524
397.15211284218,992.792
398.510711300365,718.658
399.857981066642,652.476
401.193864953183,574.322
402.518305772157,596.67
403.831246335734,598.89
405.132629456084,545.882
406.422397945377,500.83
407.700494615784,510.026
408.966862279474,484.912
410.221443748617,498.218
411.464181835384,444.3
412.695019351944,433.5
413.913899110468,414.264
415.120763923125,443.092
416.315556602086,396.176
415.641264575889,997.604
417.313383359915,1024.782
418.975549511298,944.312
420.627716155342,882.568
422.269836417354,885.51
423.901863422638,981.188
425.5237502965,868.692
427.135450164244,855.916
428.736916151177,861.426
430.328101382604,905.092
431.908958983829,940.14
433.479442080159,971.852
435.039503796898,1244.404
436.589097259353,1110.224
438.128175592827,1114.67
439.656691922626,1246.79
441.174599374057,1263.314
442.681851072423,1462.636
444.178400143031,1725.486
445.664199711185,2179.84
447.139202902191,3967.276
448.603362841354,6301.204
450.05663265398,2300.326
451.498965465374,1643.802
452.930314400841,1414.346
454.350632585686,1087.81
455.759873145214,981.126
457.157989204732,971.146
458.544933889544,892.036
459.920660324956,832.268
461.285121636273,786.914
462.6382709488,751.94
463.980061387842,752.734
465.310446078705,716.18
466.629378146694,713.906
467.936810717115,692.03
469.232696915272,683.314
470.516989866471,1426.186
471.789642696018,697.964
473.050608529217,573.03
474.299840491374,484.592
475.537291707794,479.092
476.762915303783,424.92
477.976664404646,400.514
479.178492135687,333.602
480.368351622213,399.324
481.546195989529,296.792
482.711978362939,302.304
483.86565186775,287.298
485.007169629267,302.122
486.136484772794,299.368
487.253550423638,284.306
488.358319707103,276.486
489.450745748495,255.564
490.530781673118,247.136
491.59838060628,241.094
492.653495673283,230.658
493.696079999435,206.506
494.72608671004,211.128
495.743468930404,203.94
496.748179785832,186.908
497.740172401628,159.198
